Counties,Year,Median AQI,pct_under_18,pct_18_64,pct_65_plus,median_age,pct_AI/AN,pct_Asian,pct_Black,pct_Latino,pct_Multi_Race,pct_NH/PI,pct_White,COPD_Hospitalization_Rate,Poverty_AllAges_Percent_Est,Median_Household_Income_Est
Fresno,2006,82.0,31.09552041013132,59.233554852086215,9.67092473778247,32.69787041091219,0.700710321613608,9.01067138237319,4.969226733692844,47.684074191911,1.5488398954110545,0.1051101152328949,35.98136735976541,19.21,20.8,42433
Fresno,2007,88.0,30.93277958676516,59.384175457972574,9.68304495526228,32.80215072033122,0.6943609962574879,9.096434758236285,4.9448274665208505,48.20598280602088,1.5766930180421694,0.1067451651356766,35.37495578978667,16.66,20.0,46547
Fresno,2008,85.0,30.741127403804704,59.531525413962896,9.72734718223241,32.90931659493855,0.6891297038666446,9.17992676480009,4.923958186755562,48.73258727174024,1.6012302465778332,0.1084761312984597,34.76469169496117,21.57,22.1,43534
Fresno,2009,80.0,30.032683765972568,60.0101651193628,9.95715111466462,33.22146336705164,0.6822040220828816,9.259892328432125,4.902862415430253,49.6435072031843,1.6443912410746009,0.1112861678463198,33.75585662194952,21.39,21.5,45219
Fresno,2010,71.0,29.76720602202731,60.18039496506376,10.05239901290894,33.33702384755404,0.6527364762735812,9.47856121401052,4.861166199635093,50.47575044862903,1.679705673629618,0.1185624146425654,32.7335175731796,22.34,26.8,44869
Fresno,2011,80.0,29.698670514646,60.20006519479334,10.101264290560664,33.36722931684563,0.6533282791441432,9.544666396968337,4.774934619390885,51.336333992713904,1.7689662165677595,0.1204086248252004,31.801361870389776,20.24,25.8,42572
Fresno,2012,82.0,29.66136240826744,60.18877921300915,10.14985837872342,33.390277480795014,0.6361107395169182,9.609706719136938,4.678505482096943,52.23765830351509,1.8573506656568668,0.1205018522946438,30.8601662377826,17.56,28.2,41563
Fresno,2013,88.0,29.70786441593292,60.11035279613096,10.181782787936127,33.381688385221686,0.6217810715231387,9.677848120475446,4.551320225101284,53.27369147057869,1.9661301480615525,0.1225560738518086,29.78667289040808,15.84,28.6,43741
Fresno,2014,83.0,29.77715703886772,59.995223310246,10.227619650886284,33.37490161057518,0.6116239706752785,9.754208159832192,4.419372592184921,54.32529257224743,2.0800407057039907,0.1237785692775775,28.68568343007861,14.44,27.5,43338
Fresno,2015,80.0,29.792791744218267,59.887687089474376,10.319521166307362,33.41176113112203,0.5961730797160041,9.827585674129818,4.300624498511112,55.26322565892679,2.181058217516653,0.1253529091248059,27.70597996207482,16.1,25.2,46608
Fresno,2016,76.0,29.749089640368297,59.80216112572529,10.448749233906408,33.48433178733344,0.5817707070366016,9.89265992811254,4.202439016903683,56.07273054685014,2.261600370794415,0.1269745774590965,26.86182485284353,19.55,25.5,48323
Fresno,2017,75.0,29.605751207893704,59.73362912056408,10.660619671542216,33.62266324197554,0.5788553399506593,9.956027696563703,4.139972579468294,56.66805020940884,2.3127828186317543,0.1246203291478628,26.21969102682889,23.76,21.1,51452
Fresno,2018,75.0,29.41340992892104,59.62634499202688,10.96024507905208,33.81919987122283,0.574064479131559,10.012928020604347,4.107388087105683,57.07424305684808,2.3364001750564656,0.1217346687257599,25.773241512528102,18.64,21.3,52318
Fresno,2019,63.0,29.363643624455893,59.29785152350146,11.33850485204265,34.021407891058665,0.5691665668303982,10.062896849167366,4.080408130665708,57.4577692584162,2.355337246915059,0.1198035222235533,25.35461842578172,17.52,20.5,56926
Fresno,2020,76.0,29.529569585512448,58.70296763277493,11.767462781712622,34.20128408428565,0.5602229770856688,10.104865559393865,4.031778405102179,57.99638367231027,2.370968494656434,0.1152816158093693,24.820499275642216,13.51,17.1,61401
Fresno,2021,68.0,29.249488120839125,58.80204434833921,11.94846753082166,34.328781866210434,0.5583146205361562,10.184118082700662,4.032261258371253,58.14283903826123,2.412762721731795,0.1118807450267523,24.557823533372144,11.44,19.4,63140
Fresno,2022,71.0,28.94473591267923,58.90265004804458,12.152614039276196,34.44796584987599,0.5546336872386898,10.36332354026372,4.027852042437073,58.21305746999433,2.4576724326734687,0.1072370718656093,24.2762237555271,12.71,18.6,68693
Fresno,2023,64.0,28.654222771031275,58.87949883596552,12.46627839300321,34.59774743597811,0.5540961429560184,10.614342792424338,4.011593154218838,58.203002107846224,2.496480368715787,0.1019513307745548,24.018534103064244,12.26,17.7,71271
Glenn,2000,40.0,31.28776650472044,55.98898438397358,12.723249111305991,34.88757698699072,1.7238989430620202,2.923098369536672,0.5205929941696628,31.43695609662324,1.3941706372034464,0.082714389491386,61.91856856991358,33.01,17.8,32321
Glenn,2001,43.0,30.619274877747504,56.681279148521725,12.699445973730782,35.07240474090346,1.6949718685000292,2.85473749018854,0.5039505494150437,31.9515153881511,1.404287305670235,0.0821446846171225,61.50839271345795,32.35,17.1,31637
Glenn,2002,43.0,30.012699467910835,57.27316649521826,12.714134036870906,35.19705857813913,1.6795815297008034,2.865822414986212,0.5042390117379584,32.38342394905566,1.4517446842272277,0.0808996302234049,61.03428878006872,38.65,15.4,31751
Glenn,2003,40.0,29.611175402322687,57.61807416392926,12.770750433748054,35.305817178013626,1.6972676727404106,2.85485877497344,0.5294062384111342,32.74933983413648,1.4907346383533795,0.0793002858942352,60.599092555490905,29.79,15.2,32725
Glenn,2004,37.0,29.24402508698482,57.95315353153582,12.802821381479376,35.48787290827927,1.693110958212256,2.8024254006841782,0.5416971068375735,33.21893604224983,1.48589612556766,0.0787084729990624,60.17922589344945,23.23,14.4,34883
Glenn,2005,37.0,29.2134659586814,58.02985157037919,12.756682470939417,35.5338634818672,1.725651346237057,2.856685567470083,0.5497636537842185,33.62300541552033,1.521035439795073,0.0773790821087636,59.64647949508447,25.13,17.5,35707
Glenn,2006,42.0,29.11188792675839,58.067885741790384,12.820226331451238,35.61071482364694,1.7186344259108917,2.874982375131225,0.5649357755510918,34.063077859786176,1.556703111959426,0.0764584584883918,59.1452079931728,35.65,17.8,38093
Glenn,2007,49.0,29.12544710623288,57.95633091610806,12.918221977659067,35.641427339213784,1.7315903920853537,2.882012902418261,0.5623599232435136,34.46709796351145,1.5873106695892898,0.0759857750916828,58.69364237406045,27.77,15.8,38521
Glenn,2008,52.0,29.015119552389184,57.93583237761782,13.049048069993004,35.80080390697805,1.716660769398545,2.8448160463917413,0.5561710214694097,35.0139458901043,1.5722119142355626,0.0771253827256168,58.21906897567482,46.62,16.9,39641
Glenn,2009,46.0,28.96392468864113,57.58055465941385,13.455520651945012,36.07938765415357,1.6850209303053925,2.80465657352953,0.563909589023765,35.94683659769243,1.6212566993836763,0.0767145015450426,57.30160510852016,37.91,15.8,41904
Glenn,2010,44.0,27.87739192062368,58.76683203401842,13.355776045357905,36.26839121190645,1.715095676824947,2.4238128986534373,0.6839121190644933,37.72501771793055,1.6194188518781003,0.0779588944011339,55.75478384124735,32.64,17.6,40859
Glenn,2011,49.0,27.73308763598993,58.84333250646727,13.423579857542792,36.4029200184273,1.7187001665544492,2.434529926645168,0.6839363549381622,38.19766823771218,1.644282221198483,0.0779616570395832,55.24292143591197,28.3,19.2,40221
Glenn,2012,46.0,28.080259916455425,58.46335106572887,13.4563890178157,36.28651504873434,1.756578242707701,2.3492448855724946,0.6747831054303974,39.65868113820557,2.020779035310079,0.0856867435467171,53.45424684922704,31.67,17.3,41201
Glenn,2013,50.0,28.135932033983007,58.16020561147997,13.703862354537016,36.28589276790176,1.813379024773328,2.305989862211751,0.660384093667452,40.71178696366103,2.327407724709074,0.0821018062397372,52.09895052473763,31.8,19.1,42129
Glenn,2014,44.0,28.185218165627784,58.16562778272485,13.649154051647372,36.2506144256456,1.834372217275156,2.315227070347284,0.666073018699911,41.71326803205699,2.642920747996438,0.089047195013357,50.73909171861087,40.32,17.1,43755
Glenn,2015,46.0,28.32041712795972,57.887218313631664,13.792364558408629,36.14610192493125,1.8606478340059285,2.33563087032606,0.660690689618228,42.76990107496161,2.889182529195386,0.0892825256240848,49.39466447626871,41.19,18.5,43584
Glenn,2016,48.0,28.348509194786647,57.6896982681664,13.961792537046955,36.12876272094269,1.924656311372969,2.2853061953222635,0.6605963220853419,43.738618103910014,3.227995000892698,0.0928405641849669,48.06998750223174,46.97,16.7,46141
Glenn,2017,46.0,27.79281846679965,57.78355656882302,14.423624964377316,36.31754060986036,1.831005984611,2.244229125106868,0.6269592476489028,44.24337418067826,3.17041892277002,0.085494442861214,47.79851809632374,58.65,14.8,49979
Glenn,2018,39.0,27.383237364043502,57.82682874813393,14.789933887822562,36.46644629274188,1.7843179071585982,2.164640648325869,0.5971422478140328,44.59373000639796,3.113670292173172,0.0888604535437549,47.65763844458662,49.56,15.4,47365
Glenn,2019,42.0,27.01840490797546,57.724802804557406,15.256792287467134,36.63302366345311,1.7072743207712533,2.1419807186678352,0.5924627519719544,45.0692375109553,3.0499561787905347,0.0841367221735319,47.35495179666959,46.46,12.1,55682
Glenn,2020,46.0,27.932612312811976,56.46145313366612,15.605934553521909,36.7889628397116,1.7193566278424846,2.097199112590128,0.4853022739877981,45.57681641708264,3.2203272323904604,0.1213255684969495,46.77967276760954,25.79,12.4,57779
Glenn,2021,42.0,27.653641022065745,56.27287621570747,16.073482762226792,36.96284031094224,1.7324920695785548,2.133370516261721,0.4496810401924216,45.42127095897096,3.269773765120089,0.1289782828458884,46.86443336703036,19.12,15.5,56741
Glenn,2022,42.0,27.38506649910985,56.22229203756065,16.392641463329493,37.07630816490383,1.734911159981848,2.136349355953503,0.4328550982650888,45.59988829545851,3.295283973889064,0.1291583760952281,46.67155374035676,15.27,14.0,63247
Glenn,2023,41.0,26.96181284095677,56.28059868513079,16.757588473912435,37.26192474471954,1.7275143376696045,2.1401594628619387,0.4266330955378375,45.628759267030354,3.3396279199888093,0.1293887256959015,46.60791719121556,13.02,13.5,64197
Humboldt,2000,36.0,23.05587355199792,64.48419974831134,12.459926699690708,36.64192178200325,5.276508098146943,1.701826203098908,0.8613256913746375,6.85971418720268,2.953316266046257,0.1819013865228757,82.1654081676077,27.8,15.9,32098
Humboldt,2001,6.0,22.748002052744948,64.91555343952321,12.336444507731848,36.786587123131326,5.234973726850695,1.7408273688655618,0.8900358810154699,7.12667751529642,3.1173195863355105,0.1893731610297667,81.70079276060659,27.35,15.8,31251
Humboldt,2002,9.0,22.516136250680013,65.22235307157833,12.261510677741656,36.9042112008357,5.215823914865786,1.788984952788729,0.9277349077486472,7.423600916808026,3.287651526671935,0.195248118533039,81.16095566258385,25.31,15.5,31546
Humboldt,2003,34.0,22.133517341452816,65.59600904901349,12.270473609533692,37.06510882172972,5.189347154581152,1.824114926266157,0.9411780834659986,7.666367895128647,3.424165879995672,0.2023136146769703,80.7525124458854,24.45,15.7,32211
Humboldt,2004,32.0,21.724957458492096,65.98607611446813,12.28896642703977,37.26083685402743,5.185833868800174,1.852668228992464,0.9447761585158104,7.87994464853154,3.5190191430605777,0.2073758786672783,80.41038207343216,17.74,15.4,33281
Humboldt,2005,32.0,21.44116153422691,66.2272687727291,12.331569693043978,37.47435635528349,5.184331281538823,1.8804920499197704,0.9356804276020736,8.067130345802475,3.584529166608132,0.2110152204848767,80.13682150804384,19.56,16.5,33923
Humboldt,2006,32.0,21.25788098478787,66.3592927865053,12.382826228706778,37.62332321515341,5.202487642715983,1.9269539724639624,0.9529134066344948,8.328736979181894,3.6840409513425767,0.2183512937769392,79.68651575388415,16.61,18.0,38796
Humboldt,2007,29.0,21.106297582309573,66.43015708918043,12.463545328509996,37.7678928660444,5.219347917896507,1.9679047145700448,0.9751418475395444,8.593350646784998,3.7817993645675214,0.223310477021564,79.23914503161981,18.84,16.9,37281
Humboldt,2008,29.0,20.998061692173728,66.4562079233844,12.545730384441883,37.85816950044124,5.243415686772089,2.015251754414429,0.99968099248784,8.907105512232603,3.864092573605308,0.2305116829652565,78.7399417975225,20.85,19.8,39627
Humboldt,2009,28.0,19.90150591880161,67.17130527354107,12.927188807657329,38.2203213145202,5.283868842020613,2.080872806359243,1.0241660831927746,9.38818664223639,3.969511604569744,0.2419262345062049,78.01146778711504,25.47,19.0,35985
Humboldt,2010,30.0,20.093648057875388,66.70981677232278,13.196535169801829,38.37775821639655,5.200204161642762,2.150354693868493,1.060013166946526,9.999482198732126,4.091369732296744,0.2485446085792273,77.25003143793413,20.84,18.0,38254
Humboldt,2011,38.0,20.12517487666593,66.40600839407996,13.468816729254105,38.39047198291731,5.237464104263309,2.1706796259480154,1.0632501288564906,11.108165819895442,4.500404977542154,0.2503497533318607,75.66968559016273,19.62,21.1,39526
Humboldt,2012,39.0,20.1549815498155,66.13948339483396,13.705535055350554,38.371837638376384,5.179335793357934,2.1822878228782288,1.0892988929889298,12.193357933579335,4.878228782287823,0.2619926199261992,74.21549815498155,19.35,22.0,39837
Humboldt,2013,44.0,20.246027300333147,65.8008785636369,13.953094136029954,38.28794333559362,5.173354167280875,2.203042542527786,1.1298976974557031,13.586780270644772,5.320764173472095,0.2727085114537575,72.31345263716501,18.0,21.5,40882
Humboldt,2014,53.0,20.328641957114435,65.4365927345074,14.234765308378158,38.1938176995063,5.151425834500037,2.2349126814530984,1.1576155036474836,14.97973620219586,5.784393191363938,0.2822194385085845,70.40969714833099,14.14,21.0,40581
Humboldt,2015,40.0,20.411740546249305,65.00718749083228,14.581071962918417,38.15583653592279,5.14932378912782,2.271393786487517,1.1998709185319918,16.245929533253147,6.16950743685276,0.2919001378824772,68.6720743978643,15.62,20.9,40739
Humboldt,2016,38.0,20.44762861677806,64.58651871914726,14.965852664074673,38.14200631980545,5.151223916240736,2.33061028351754,1.2355656517117353,17.28991015391784,6.499643236788839,0.3014285090210126,67.1916182488023,22.5,20.0,43164
Humboldt,2017,37.0,20.452826346260142,64.10118406889129,15.445989584848574,38.23935938090944,5.142117359555465,2.3266808250661857,1.2226165886015186,17.997410758444126,6.720391004567539,0.2938352776888837,66.29694818607628,22.47,19.7,46123
Humboldt,2018,35.0,20.428676368978785,63.534870866153184,16.036452764868027,38.42572349137775,5.128988384863229,2.3659386296029616,1.2189711476220606,18.367480526281337,6.818528943291659,0.290196591826493,65.80989577651226,14.66,20.3,49471
Humboldt,2019,28.0,20.467310223782363,62.879918092730726,16.652771683486908,38.58890595290332,5.140412461605968,2.378236068451075,1.1942372385549218,18.71361708351616,6.90288138072254,0.2859441275413193,65.38467163960802,16.15,19.1,51134
Humboldt,2020,29.0,20.664057624106967,62.06339532868797,17.27254704720507,38.67636368976379,5.149310170126218,2.436982811157695,1.1865514380327915,19.2102384116658,6.994485766522509,0.3054488850381444,64.71698251745684,8.11,15.8,56071
Humboldt,2021,29.0,20.53908795997297,61.71525287842683,17.74565916160019,38.892865361631365,5.219398852340972,2.483872643995576,1.1135113466806226,19.46714770356844,7.116822187084754,0.3236606314351676,64.27558663489448,6.72,19.4,53924
Humboldt,2022,24.0,20.48082639714625,61.42835909631391,18.09081450653984,39.04082193816885,5.209571938168846,2.512633769322236,1.1125148632580262,19.63733650416172,7.202734839476814,0.3359096313912009,63.98929845422117,8.06,18.0,57660
Humboldt,2023,32.0,20.34888928699391,61.10265137943389,18.5484593335722,39.26663830168398,5.216171025916637,2.541651737728413,1.1077272184402247,19.83234802340857,7.282336080257972,0.3418726860145706,63.67789322823361,8.59,16.7,61307
Imperial,2000,61.0,31.23754653143363,58.837333748336206,9.92511972023019,32.50900894045284,1.1905347369125214,1.6825280132236604,3.5007028267280536,73.51793111692618,0.4769006242499611,0.0531374437260942,19.57826523823354,27.43,24.7,31651
Imperial,2001,66.0,30.875641709807915,59.22945691330656,9.894901376885512,32.58803183370284,1.139544287444062,1.6215292424667147,3.3323741175098647,74.27605676117793,0.47493788320346,0.0527930725248662,19.102764635673104,30.46,24.2,30760
Imperial,2002,67.0,30.67278075882612,59.42287404813471,9.90434519303916,32.69269282108596,1.1209104623291826,1.583599953840529,3.29434487664788,74.93274546519673,0.5035053624100536,0.0528250334153206,18.512068846160297,32.79,21.9,31412
Imperial,2003,62.0,30.614120637137766,59.48828046809555,9.897598894766675,32.758464336758706,1.0989323635058506,1.557647221019942,3.281149682721396,75.55985166374725,0.5214197555542361,0.053667663548459,17.927331649902865,26.25,19.7,32637
Imperial,2004,61.0,30.5223258019785,59.61088168089484,9.866792517126648,32.8335420460286,1.0687942784157487,1.5153241427224862,3.1606229608705254,76.27716645952691,0.5299438304542747,0.053726481764192,17.394421846245866,24.53,18.5,33674
Imperial,2005,61.0,30.52665476158429,59.57108152763477,9.902263710780908,32.90733127146562,1.0477047818402367,1.4938452919202978,3.1588732053956936,76.84473716478577,0.5481670952520917,0.0538349164745952,16.852837544331287,23.14,21.3,35085
Imperial,2006,63.0,30.524064390246547,59.537814377426535,9.93812123232692,32.997965038816524,1.034408024989498,1.475330993560582,3.183099183815081,77.34770302206412,0.5592049841395829,0.0538016030919206,16.346452188339235,15.22,19.4,36275
Imperial,2007,58.0,30.401470852298253,59.597979273347775,10.000549874353966,33.14150540275845,1.0194201366789477,1.4432597977338055,3.1280862411508896,77.9072943277608,0.5646859860940817,0.0528006676089977,15.88445284297248,15.54,21.0,33576
Imperial,2008,54.0,30.11865173204469,59.769619596959785,10.111728670995532,33.37317176357529,1.0019558472632408,1.4050870311893573,3.012658525711938,78.52310536787212,0.5628784267182095,0.0524866952184246,15.44182810602672,17.94,21.5,36894
Imperial,2009,58.0,29.49969902720563,60.05914073187514,10.441160240919238,33.81573079754851,0.9962531689835344,1.376885831510641,3.045447996156613,79.15193883681776,0.5725224005598487,0.0525225707975344,14.80442919517408,16.89,22.8,37846
Imperial,2010,57.0,29.18350571956984,60.36315272735576,10.453341553074411,33.9263020298194,0.9515491928670914,1.2968924812201748,2.941982327556682,80.44272438751513,0.5828024750553691,0.0525150124437746,13.73153412334178,19.24,22.3,39261
Imperial,2011,52.0,29.082048034736985,60.28879641774842,10.629155547514586,34.015655389208014,0.9470125288344112,1.2992446514993894,2.865914333529332,80.92971188203899,0.5868650775702202,0.0531457777375729,13.318105748790083,18.4,26.0,36898
Imperial,2012,55.0,29.01429094906559,60.182089804662176,10.803619246272232,34.083586549031764,0.9673873213631368,1.362572934577332,2.769118020125715,81.32311074780844,0.6612735011415847,0.0524283338501,12.864109141133692,18.0,22.8,38185
Imperial,2013,58.0,29.06515069482043,59.95138512903808,10.983464176141492,34.111769085002706,0.9824490164230284,1.4071241653131203,2.6478749323226856,81.84725230102869,0.7201994224869157,0.0535778740299584,12.341522288395597,12.66,22.7,40106
Imperial,2014,69.0,29.12603999620041,59.65960204953986,11.214357954259723,34.149206278252414,1.0175060206630273,1.4673096157392145,2.5066073633686656,82.40178356903786,0.786178457480988,0.0530824118412891,11.767532561868949,10.37,23.6,38737
Imperial,2015,66.0,29.18778340890904,59.371943629412286,11.44027296167867,34.18040366319907,1.041944518538277,1.511514181559527,2.4011958744554103,82.88432470881123,0.8441139859518094,0.0522361518627189,11.264670578821018,9.82,24.3,39925
Imperial,2016,61.0,29.21899267805636,59.129132460616816,11.651874861326824,34.22491124916796,1.061127135566896,1.5603505657865542,2.303638784113601,83.32760150876415,0.906367872198802,0.0549145773241624,10.78599955624584,10.26,23.6,43327
Imperial,2017,64.0,29.10528326329951,58.96294573900912,11.931770997691377,34.35525696601283,1.0297463834310483,1.5429586938829742,2.2311171641006053,83.82799913634175,0.874177171740659,0.0514873191715524,10.442514131331418,13.81,20.7,43413
Imperial,2018,64.0,28.916496426337147,58.77803429166182,12.305469282001033,34.578911236969006,0.9948678768954808,1.5235817458076588,2.168003676083864,84.24100494388989,0.8531393424017449,0.0492728108200878,10.17012960410127,8.16,21.4,46633
Imperial,2019,61.0,28.80221670381452,58.39145175295477,12.8063315432307,34.88929754602923,0.973402872644614,1.4988191959471044,2.06958724399781,84.68217843138339,0.8323700700739454,0.0486701436322307,9.894972042320903,8.63,22.0,48102
Imperial,2020,60.0,28.542350696601293,58.129048717721176,13.328600585677522,35.300115360724114,0.999423196379448,1.4420090513798915,2.2711642559233294,84.03252285029727,0.8624323364983583,0.0504703167982962,10.3419779927234,4.3,18.1,47599
Imperial,2021,60.0,28.40957781277301,58.00386184177578,13.586560345451208,35.46121742614367,1.0177678109366914,1.4774048868435845,2.2731446187405053,83.92216218622536,0.8797653958944283,0.0517509056408487,10.378004195718589,3.09,17.3,50970
Imperial,2022,61.0,28.19354731580957,57.805710996352445,14.00074168783798,35.66363903049223,1.027293005440889,1.503855116262336,2.2505244397212585,83.89651794165019,0.8844904217104207,0.0503683531762504,10.386950722038646,2.57,21.2,55523
Imperial,2023,61.0,27.9021363062222,57.598989510681534,14.498874183096271,35.962655829534846,1.0258663298368935,1.5327585260036245,2.2186830688121257,83.89917073974408,0.8874732275248505,0.0499752869460157,10.386072821132409,3.17,17.3,58768
Inyo,2000,50.0,24.08359980327505,57.06874390062482,18.847656296100133,41.06467328932889,9.501369055551155,0.940087274110252,0.1329245715482478,13.308412075994369,1.6739473522884227,0.0836878331553791,74.35957183735219,12.22,11.9,36377
Inyo,2001,58.0,23.24485872738271,58.05155673492396,18.7035845376933,41.175376831102746,9.529925695555782,0.9819038744775928,0.1647103027728974,13.910145016349478,1.7704659504380704,0.0836155347362954,73.55923362566986,10.7,10.8,35848
Inyo,2002,60.0,22.495616746430223,58.80388116939458,18.700502084175184,41.293965622302245,9.537479003855172,1.0167503564237277,0.207140755797481,14.469743296162196,1.9153140904329504,0.0836091149793454,72.76996338234912,10.05,9.9,36806
Inyo,2003,51.0,21.9502405467057,59.39763011042473,18.65212934286957,41.4395168065814,9.561081911509936,1.048426397003236,0.2501781088090231,14.9485678147719,1.980874442595676,0.0846023804151664,72.12626894489506,16.57,10.6,37553
Inyo,2004,57.0,21.586096804957453,59.88413170640219,18.52977148864036,41.53006803096921,9.644261313273368,1.0763067517740004,0.2860253370145186,15.45916703126999,2.051606472002452,0.0829300796833989,71.39970301498228,14.38,10.5,38853
Inyo,2005,51.0,21.330954640503,60.15504284791422,18.5140025115828,41.719351925039774,9.709825124292388,1.1079927843509574,0.3219568745635124,15.95037428582194,2.036940097771276,0.0814744075633451,70.79143642563662,9.67,11.6,39911
Inyo,2006,51.0,21.33377372952292,60.20907516845302,18.457151102024067,41.74047798464257,9.752238304520708,1.1291473745459455,0.3611153304975497,16.5045239891064,2.1019449029334543,0.0832015789232404,70.06782851947271,13.09,11.5,41366
Inyo,2007,51.0,21.4141441312172,60.088564085441945,18.49729178334084,41.80165539684001,9.852954804614331,1.1480730538580777,0.3979961080183724,17.031581821770313,2.132986800956893,0.0825880828343143,69.35381932794768,12.85,11.4,46865
Inyo,2008,49.0,21.4259682134347,59.92921677167497,18.644815014890348,41.98659274818939,9.920032238154583,1.157979036128027,0.4424797335715136,17.573817083182067,2.097553257806781,0.0824602547051995,68.72567839645184,13.67,11.6,47197
Inyo,2009,48.0,21.81244287671609,58.95876631527184,19.228790808012068,42.16135154415111,10.118876950145644,1.1820126657992354,0.4895120368806975,18.415628055087254,2.1185739363177927,0.0815124916872186,67.59388386408217,12.01,12.5,44090
Inyo,2010,44.0,20.92672413793104,59.886853448275865,19.186422413793103,42.36325431034483,10.25323275862069,1.25,0.5495689655172413,19.563577586206897,2.122844827586207,0.0808189655172413,66.17995689655173,17.16,13.9,44507
Inyo,2011,54.0,20.74742268041237,59.63810137457045,19.614475945017183,42.52937070446736,10.309278350515465,1.2832903780068727,0.5530498281786942,19.915163230240548,2.2551546391752577,0.080541237113402,65.60352233676976,14.56,12.7,44928
Inyo,2012,49.0,20.783873382525933,59.5230456635654,19.69308095390868,42.44246604641215,10.522938723131215,1.3848786226072078,0.5507432360175382,21.08865361993369,2.7590632017966,0.0855523473425302,63.608170249171216,14.52,11.8,45748
Inyo,2013,47.0,20.76648366291776,59.18128031554821,20.05223602153404,42.49928042215234,10.665742764244976,1.460476520441341,0.5650018655721977,21.89648739406215,3.128831085763019,0.0906135067427109,62.1928468631736,10.06,15.7,45784
Inyo,2014,48.0,20.86048852858581,58.76649181370212,20.373019657712074,42.4642611137604,10.814390928840142,1.531288083505537,0.5722460658082975,22.82625973613098,3.5606421872516294,0.0953743443013829,60.59979865416203,12.27,14.0,49267
Inyo,2015,49.0,20.82914705726826,58.362857596108086,20.80799534662366,42.53883982867114,10.98302575220771,1.5493628047168315,0.5710961874041562,23.68462799428904,4.008249167151393,0.1004706255618423,59.10316746866903,15.46,12.4,51697
Inyo,2016,45.0,20.6794682422452,57.99219244566364,21.32833931209116,42.67144967292678,11.162692551171132,1.6300907364422874,0.5855665752268411,24.530491664908208,4.346908630512766,0.1002321164802701,57.64401772525849,7.42,12.3,53350
Inyo,2017,49.0,20.469780944840327,57.69332277645817,21.836896278701506,42.850356294536816,11.158617049353392,1.609923462655054,0.5647928213248878,24.7347585114806,4.359989443124835,0.1002903140670361,57.47162839799419,7.09,11.8,53528
Inyo,2018,49.0,20.24481612409645,57.209940378831845,22.545243497071706,43.0318155437134,11.048382841766475,1.5089959373186304,0.5592782145306812,25.12003376774125,4.389806363108742,0.100247981849839,57.27325489368438,14.02,12.3,53793
Inyo,2019,47.0,20.01900036945163,56.409985749722914,23.57101388082546,43.32648968174381,11.025492162347602,1.4778065129044176,0.5383438011294663,25.38132685913337,4.380640734680952,0.1002797276613711,57.096110202142825,13.49,11.7,59605
Inyo,2020,57.0,20.590873120548668,55.55262463729886,23.856502242152462,43.15774202057504,11.094697968873648,1.4508045370614615,0.3745713532049591,25.956212081245056,4.753363228699552,0.0685834872065418,56.30176734370879,8.82,10.9,55981
Inyo,2021,61.0,20.507388379852763,54.8911604258249,24.601451194322337,43.44219056194058,11.14347757004396,1.4458979926910651,0.3866320639796621,26.057941846300515,4.798474657062656,0.0688522853662411,56.0987235845559,5.92,12.8,62381
Inyo,2022,58.0,20.5823080186678,53.99342384386932,25.424268137462875,43.71367204072974,11.17416207042851,1.4902418328383538,0.3818413237165889,26.076580398812048,4.921510394569368,0.0689435723377174,55.88672040729741,6.69,11.2,64332
Inyo,2023,61.0,20.51227321237993,53.06296691568837,26.4247598719317,44.05715048025613,11.1846318036286,1.5101387406616862,0.384204909284952,26.30202774813234,5.010672358591249,0.0693703308431163,55.538954108858064,7.46,11.8,71656
Kern,2000,111.0,31.78560740684983,58.87587746360716,9.33851512954298,32.196737715228,0.8809261283906777,3.4220807348687106,5.746824625696276,39.386559780803125,1.3973835724547077,0.1131387228865065,49.05308643489997,39.12,18.6,36446
Kern,2001,108.0,31.60067885479998,59.22461385103773,9.174707294162316,32.182902266781035,0.8575594746865213,3.510955408013698,5.711488416439951,40.52096473990358,1.468140143626804,0.1153580570189222,47.815533760310544,35.85,18.6,35575
Kern,2002,125.0,31.46910450243773,59.48524042197737,9.04565507558493,32.19125751150252,0.8374447406143749,3.5768649143697013,5.676322915139029,41.51472779335149,1.5254402988909563,0.1166998210917382,46.752499516542734,29.82,18.3,36441
Kern,2003,118.0,31.418400718191435,59.674694591586565,8.906904690222003,32.16556007872575,0.8194421904489149,3.6560874235099856,5.64632840856016,42.58630692897419,1.580733753236054,0.118876035695442,45.59222525957526,30.62,18.1,37614
Kern,2004,113.0,31.35356750213084,59.85164582454225,8.794786673326897,32.15209588733914,0.8025521154453075,3.716643413530581,5.617088987969912,43.53316472633688,1.621928891550449,0.1198309821244296,44.58879088304242,24.66,17.8,38689
Kern,2005,93.0,31.30404128708188,59.97794548530603,8.718013227612099,32.162578382041964,0.7882356194062742,3.771538859016305,5.586673986547551,44.42732036885581,1.6563126756692237,0.1201744437088002,43.64974404679604,29.75,20.8,40146
Kern,2006,100.0,31.3360939886646,60.00564052028021,8.6582654910552,32.15776958661432,0.7748614236693782,3.8339080150942033,5.555220545788788,45.38950868139801,1.691463947972674,0.1212881949438888,42.633749191133056,28.48,20.5,42709
